CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,RM_LSTAT,RM_AGE
0.5237459674382294,-0.5977304368109426,8.14,0,0.538,5.813,100.0,1.628298920075019,4,307.0,21.0,-0.34371606839494184,3.038791763014438,14.5,17.664496518402927,581.3
0.3404140661705076,-0.5977304368109426,8.14,0,0.538,5.924,94.1,1.686324876752535,4,307.0,21.0,-0.3428871444312201,2.8507065015037334,15.6,16.88758531490812,557.4484
0.4171377886897942,-0.5977304368109426,8.14,0,0.538,5.599,85.7,1.6964592893737305,4,307.0,21.0,0.09932492605659983,2.8627721462977607,13.9,16.028661247121164,479.83430000000004
0.26481918509350016,-0.5977304368109426,8.14,0,0.538,5.813,90.3,1.7373032834319964,4,307.0,21.0,-0.27138648737618437,2.7606426512213806,16.6,16.047615731549886,524.9139
0.5019624540583643,-0.5977304368109426,8.14,0,0.538,6.047,88.8,1.6962392673706428,4,307.0,21.0,0.08173755774152977,2.905807566026004,14.8,17.571418351759245,536.9735999999999
0.36069795564304374,-0.5977304368109426,8.14,0,0.538,6.495,94.4,1.6964776223556821,4,307.0,21.0,-0.31731368644739827,2.624668592163159,18.4,17.04722250609972,613.128
0.5328228892749267,-0.5977304368109426,8.14,0,0.538,6.674,87.3,1.6561306404260827,4,307.0,21.0,-0.2855268075110778,2.563409711275944,21.0,17.10819641305565,582.6402
0.609068515797075,-0.5977304368109426,8.14,0,0.538,5.713,94.1,1.6549847273900706,4,307.0,21.0,-0.19769707977492834,3.1612467120315646,12.7,18.06020246583633,537.5933
0.7181565107546459,-0.5977304368109426,8.14,0,0.538,6.072,100.0,1.6438393391514328,4,307.0,21.0,-0.2707485677458122,2.641910398597665,14.5,16.04167994028502,607.2
0.732286221466768,-0.5977304368109426,8.14,0,0.538,5.95,82.0,1.6074359097634274,4,307.0,21.0,0.6147014820110966,3.3572454941329726,13.2,19.975610690091187,487.90000000000003
0.6204300476941652,-0.5977304368109426,8.14,0,0.538,5.701,95.0,1.5659456893579664,4,307.0,21.0,-0.1912732146551246,2.962692419475791,13.1,16.890309483431484,541.5949999999999
0.8167999980744074,-0.5977304368109426,8.14,0,0.538,6.096,96.9,1.560205650553875,4,307.0,21.0,0.48218007915492,3.060583245873607,13.5,18.65731546684551,590.7024
-0.9643382546698256,-0.5977304368109426,5.96,0,0.499,5.933,68.2,1.472540862333276,5,279.0,19.2,-0.3529821088220308,2.3683728335320486,18.9,14.051556021345645,404.6306
-0.8381267938455041,-0.5977304368109426,5.96,0,0.499,5.841,61.4,1.4765691573596726,5,279.0,19.2,-0.27427323176707086,2.5185025992165158,20.0,14.71057368202367,358.6374
-0.9021157447410099,-0.5977304368109426,5.96,0,0.499,5.85,41.5,1.596190552348471,5,279.0,19.2,-0.3529821088220308,2.2793164660546914,21.0,13.334001326419944,242.77499999999998
-0.5882050757020514,-0.5977304368109426,5.96,0,0.499,5.966,30.2,1.578421848902911,5,279.0,19.2,-0.3393264043534544,2.4096441652874536,24.7,14.375937090104948,180.1732
-1.1194343980397816,1.701188904066953,2.95,0,0.428,6.595,21.8,1.8564698505968105,3,252.0,18.3,-0.34800698722256335,1.6714733033535532,30.8,11.023366435616683,143.771
-1.0928337672712987,1.701188904066953,2.95,0,0.428,7.024,15.8,1.8564698505968105,3,252.0,18.3,-0.3479677091079176,1.091923300517313,34.9,7.669669262833606,110.9792
-0.7348123759190367,-0.5977304368109426,6.91,0,0.448,6.77,2.9,1.9052220741388564,3,233.0,17.9,-0.30699724588304017,1.7647307968401356,26.6,11.947227494607716,19.633
-0.6894405026279566,-0.5977304368109426,6.91,0,0.448,6.169,6.6,1.9052220741388564,3,233.0,17.9,-0.29859809349608213,1.918392120161421,25.3,11.834560989275804,40.715399999999995
-0.634370071573643,-0.5977304368109426,6.91,0,0.448,6.211,6.5,1.9052220741388564,3,233.0,17.9,-0.34340037311441257,2.1329823086078656,24.7,13.247953118763455,40.371500000000005
-0.7505641241379647,-0.5977304368109426,6.91,0,0.448,6.069,40.0,1.9052220741388564,3,233.0,17.9,-0.3231769012975885,2.3561258599220753,21.2,14.299327843867076,242.76
-0.5987090739239983,-0.5977304368109426,6.91,0,0.448,5.682,33.8,1.8083543427998916,3,233.0,17.9,-0.3529821088220308,2.4168062370840686,19.3,13.73229303911168,192.0516
-0.550564810619746,-0.5977304368109426,6.91,0,0.448,5.786,33.3,1.8083543427998916,3,233.0,17.9,-0.3529821088220308,2.7180005319553784,20.0,15.726351077893819,192.67379999999997
-0.4428433126827083,-0.5977304368109426,6.91,0,0.448,6.03,85.5,1.9005241840194438,3,233.0,17.9,-0.3365874554415358,2.9856819377004897,16.6,18.003662084333953,515.565
-0.3832970417298202,-0.5977304368109426,6.91,0,0.448,5.399,95.3,1.927164106234258,3,233.0,17.9,-0.3529821088220308,3.4597807057610526,14.4,18.679356030403923,514.5246999999999
-0.46684744518937205,-0.5977304368109426,6.91,0,0.448,5.602,62.0,1.958360887350616,3,233.0,17.9,-0.3529821088220308,2.8449093838194073,19.4,15.93718236815632,347.324
-0.869915926299407,1.6537051061035135,5.64,0,0.439,5.963,45.7,2.0560065754206818,4,243.0,16.8,-0.3477320062250334,2.670694414558441,19.7,15.925350794011985,272.50910000000005
-1.050321919201857,1.6537051061035135,5.64,0,0.439,6.115,63.0,2.0560065754206818,4,243.0,16.8,-0.3414644476525758,2.344686269012681,20.5,14.337756535012543,385.245
-1.0073040716680661,1.6537051061035135,5.64,0,0.439,6.511,21.1,2.0560065754206818,4,243.0,16.8,-0.3529821088220308,1.8373699804801074,25.0,11.96311594290598,137.3821
-1.0230729396729608,1.6537051061035135,5.64,0,0.439,5.998,21.4,2.0560065754206818,4,243.0,16.8,-0.3529821088220308,2.2438960966453663,23.4,13.458888787678907,128.3572
-1.184233108188228,1.701188904066953,4.0,0,0.41,5.888,47.6,2.118626196490715,3,469.0,21.1,-0.3529821088220308,2.760009940032921,18.9,16.25093852691384,280.2688
-1.1865534727365499,1.7054327779224945,1.22,0,0.403,7.249,21.9,2.2717753086005157,5,226.0,17.9,-0.3491845740610305,1.7595805708638197,35.4,12.755199558191828,158.7531
-1.1517429712010825,1.7041493159384429,0.74,0,0.41,6.383,35.7,2.321171294469725,2,313.0,17.3,-0.3529821088220308,1.9125010869241836,24.7,12.207494437837065,227.87310000000002
-1.1808307647970002,1.707693568935136,1.32,0,0.411,6.816,40.5,2.232677517578694,5,256.0,15.1,-0.33722327545747044,1.599387576580599,31.6,10.901425721973363,276.048
-0.6492346308887478,1.662762475379692,5.13,0,0.453,6.145,29.2,2.1764321269934643,8,284.0,19.7,-0.3283632309915374,2.061786606441115,23.3,12.669678696580652,179.43399999999997
-0.8172807827787354,1.662762475379692,5.13,0,0.453,5.927,47.2,2.0709052106575494,8,284.0,19.7,-0.3529821088220308,2.3243465847755584,19.6,13.776402207964734,279.7544
-0.6649856701259493,1.662762475379692,5.13,0,0.453,5.741,66.2,2.1072269276877726,8,284.0,19.7,-0.34596236411219156,2.649714624089247,18.7,15.212011656896365,380.0542
-0.5978660696840229,1.662762475379692,5.13,0,0.453,5.966,93.4,2.056492720301428,8,284.0,19.7,-0.27647505581454707,2.73696154459663,16.0,16.328712575063495,557.2244000000001
-0.7928083622269191,1.662762475379692,5.13,0,0.453,6.456,67.8,2.107239085077338,8,284.0,19.7,-0.3529821088220308,2.0451088625993306,22.2,13.20322281694128,437.71680000000003
-0.737912221853213,1.662762475379692,5.13,0,0.453,6.762,43.4,2.1951001000092965,8,284.0,19.7,-0.34781058036659823,2.3513752571634776,25.0,15.899999488939434,293.4708
-1.1565552891335065,1.6429755572962732,1.38,0,0.4161,7.104,59.5,2.324630301862611,3,216.0,18.6,-0.3385729862798627,2.2027647577118348,33.0,15.648440838784875,422.688
-1.082929873540741,1.7027418384472897,3.37,0,0.398,6.29,17.8,2.0296602615171717,4,337.0,16.1,-0.3529821088220308,1.7351891177396608,23.5,10.914339550582467,111.962
-1.0485270925026802,1.7027418384472897,3.37,0,0.398,5.787,31.1,2.0296602615171717,4,337.0,16.1,-0.3529821088220308,2.419478844465545,19.4,14.001524072922107,179.97570000000002
-0.9896883804106442,1.6190606897351467,6.07,0,0.409,5.878,21.4,2.01463631831372,4,345.0,18.9,-0.3502823354936442,2.2082744135228043,22.0,12.980237002687044,125.7892
-0.7084489715872849,1.6190606897351467,6.07,0,0.409,5.594,36.8,2.01463631831372,4,345.0,18.9,-0.3529821088220308,2.645465325910589,17.4,14.798733033143835,205.8592
-0.7324437674320342,1.6190606897351467,6.07,0,0.409,5.885,33.0,2.01463631831372,4,345.0,18.9,-0.3529821088220308,2.281361456542419,20.9,13.425812171752135,194.20499999999998
-0.8716556309568474,-0.5977304368109426,10.81,0,0.413,6.417,6.6,1.8385317257748068,4,305.0,19.2,-0.30008558189887735,2.0438143640366846,24.2,13.115156774023404,42.352199999999996
-0.6361755914744636,-0.5977304368109426,10.81,0,0.413,5.961,17.5,1.8385317257748068,4,305.0,19.2,-0.2716415399286149,2.3869262414277967,21.7,14.228467325151097,104.31750000000001
-0.8592005242671489,-0.5977304368109426,10.81,0,0.413,6.065,7.8,1.8385317257748068,4,305.0,19.2,-0.3292849852053913,1.8748743759385615,22.8,11.371113090067377,47.307
-0.5312211010108044,-0.5977304368109426,10.81,0,0.413,6.245,6.2,1.8385317257748068,4,305.0,19.2,-0.27261863159084965,2.1447610078004784,23.4,13.394032493713988,38.719
-0.9066067333620592,-0.5977304368109426,12.83,0,0.437,6.273,6.0,1.658513750080693,5,398.0,18.7,-0.3452141893943099,2.0515563381903004,24.1,12.869412909467753,37.638
-0.8465114293158547,-0.5977304368109426,12.83,0,0.437,6.286,45.0,1.7052207078108166,5,398.0,18.7,-0.29801901130382674,2.2965670206684825,21.4,14.43622029192208,282.87
-0.8234887520364792,-0.5977304368109426,12.83,0,0.437,6.279,74.5,1.619823791986518,5,398.0,18.7,-0.2576013888390514,2.5626389983283526,20.0,16.090810270503727,467.7855
-0.8760717331177611,-0.5977304368109426,12.83,0,0.437,6.14,45.8,1.6273760575651133,5,398.0,18.7,-0.3133306550540223,2.422144328051685,20.8,14.871966174237343,281.212
-0.9955330221068952,-0.5977304368109426,12.83,0,0.437,6.232,53.7,1.7941067122964032,5,398.0,18.7,-0.31104723752693336,2.590767040487478,21.2,16.145660196317962,334.65840000000003
-0.8880280580193026,-0.5977304368109426,12.83,0,0.437,5.874,36.6,1.7052207078108166,5,398.0,18.7,-0.34969440732454715,2.312535423847214,20.3,13.583833079678532,214.98839999999998
-1.059936682933561,1.662762475379692,4.86,0,0.426,6.727,33.5,1.8564073593846169,4,281.0,19.0,-0.3529821088220308,1.8389610707123492,28.0,12.370691122681974,225.3545
-1.0449875058543998,1.662762475379692,4.86,0,0.426,6.619,70.4,1.8564073593846169,4,281.0,19.0,-0.34800698722256335,2.1065702090680887,23.9,13.94338821382168,465.9776
-1.079645169395909,1.662762475379692,4.86,0,0.426,6.302,32.2,1.8564073593846169,4,281.0,19.0,-0.3529821088220308,2.0438143640366846,24.8,12.880118122159185,202.9244
-1.0843777634270066,1.662762475379692,4.86,0,0.426,6.167,46.7,1.8564073593846169,4,281.0,19.0,-0.3282028353137838,2.1412419425852827,22.9,13.205039059923438,287.9989
-1.0198116286919925,-0.5977304368109426,4.49,0,0.449,6.389,48.0,1.754299871067673,3,247.0,18.5,-0.3529821088220308,2.362739015813793,23.9,15.095539572034323,306.672
-0.9918922643747218,-0.5977304368109426,4.49,0,0.449,6.63,56.1,1.6933561773475712,3,247.0,18.5,-0.33483676164124027,2.018895041811802,26.6,13.385274127212249,371.943
-1.0144361740818306,-0.5977304368109426,4.49,0,0.449,6.015,45.1,1.6914233471753921,3,247.0,18.5,-0.34941991583452203,2.6290069937617573,22.5,15.813477067476969,271.2765
-0.9353488210701218,-0.5977304368109426,4.49,0,0.449,6.121,56.8,1.557639227200213,3,247.0,18.5,-0.3461197994263189,2.244955980157409,22.2,13.741375554543502,347.6728
-0.9949596216719743,-0.5977304368109426,3.41,0,0.489,7.007,86.3,1.486524237528685,2,270.0,17.8,-0.3529821088220308,1.8718021769015913,23.6,13.11571785354945,604.7040999999999
-1.0097046088589237,-0.5977304368109426,3.41,0,0.489,7.079,63.1,1.4848945773595001,2,270.0,17.8,-0.34969440732454715,1.9021075263969205,28.7,13.4650191793638,446.68489999999997
-1.035567762199929,-0.5977304368109426,3.41,0,0.489,6.417,66.1,1.4091071591850473,2,270.0,17.8,-0.33435874173411173,2.2834022735772717,22.6,14.652592389545351,424.16369999999995
-1.067758248526168,-0.5977304368109426,3.41,0,0.489,6.405,73.9,1.4090582857184424,2,270.0,17.8,-0.3398019403699552,2.2192034840549946,22.0,14.21399831537224,473.32950000000005
-1.056065010663695,1.6680963626122285,15.04,0,0.464,6.442,53.6,1.540280741736487,4,270.0,18.2,-0.3455686614848587,2.214846178686039,22.9,14.268039083095463,345.2912
-1.1143945564463174,1.6680963626122285,15.04,0,0.464,6.211,28.9,1.540280741736487,4,270.0,18.2,-0.35075241520068395,1.9754689512968577,25.0,12.269637656504784,179.4979
-1.052162070261388,1.6680963626122285,15.04,0,0.464,6.249,77.3,1.5293118679548154,4,270.0,18.2,-0.3529821088220308,2.4501426573516603,20.6,15.310941465790524,483.04769999999996
-0.7527367338028135,-0.5977304368109426,2.89,0,0.445,6.625,57.8,1.5030101608158515,2,276.0,18.0,-0.187630551416683,2.0347056478384444,28.4,13.479924916929694,382.92499999999995
-0.7763998462707735,-0.5977304368109426,2.89,0,0.445,6.163,69.6,1.5030101608158515,2,276.0,18.0,-0.3329631486067522,2.5128460184772416,21.4,15.48667001187524,428.9448
-0.7567922056186208,-0.5977304368109426,2.89,0,0.445,8.069,76.0,1.5030101608158515,2,276.0,18.0,-0.3529821088220308,1.6505798557652755,38.7,13.31852885617001,613.244
-0.8955613896313482,-0.5977304368109426,2.89,0,0.445,7.82,36.9,1.5030101608158515,2,276.0,18.0,-0.33972270086156575,1.5195132049061133,43.8,11.882593262365807,288.558
-0.9467608339324828,-0.5977304368109426,2.89,0,0.445,7.416,62.5,1.5030101608158515,2,276.0,18.0,-0.3529821088220308,1.9726911717329554,33.2,14.629477729571597,463.5
-0.6670287226727558,-0.5977304368109426,8.56,0,0.52,6.727,79.9,1.3291418296155821,5,384.0,20.9,-0.3445836897105474,2.343727036325221,27.5,15.766251773359762,537.4873000000001
-0.7788616951513003,-0.5977304368109426,8.56,0,0.52,6.781,71.3,1.3496563100219874,5,384.0,20.9,-0.34781058036659823,2.1598687907924505,26.5,14.646070270363607,483.48529999999994
-0.44411722444629265,-0.5977304368109426,8.56,0,0.52,6.405,85.4,1.3122979212077555,5,384.0,20.9,3.1540971387126833,2.453587966530573,18.6,15.71523092562832,546.9870000000001
-0.48793906053116287,-0.5977304368109426,8.56,0,0.52,6.137,87.4,1.3122979212077555,5,384.0,20.9,-0.3434398407625854,2.67000213346468,19.3,16.385803093072738,536.3738
-0.6954649900514125,-0.5977304368109426,8.56,0,0.52,6.167,90.0,1.2299329059954676,5,384.0,20.9,-0.33638867470334144,2.5900171341906173,20.1,15.972635666553536,555.03
-0.7178815580638738,-0.5977304368109426,8.56,0,0.52,5.851,96.7,1.1336254445051157,5,384.0,20.9,-0.3417807865344633,2.8604851241459652,19.5,16.736698461378044,565.7917
-0.5993490417557057,-0.5977304368109426,8.56,0,0.52,5.836,91.9,1.166582415107377,5,384.0,20.9,-0.3481640834016832,2.9785861147190205,19.5,17.383028565500204,536.3284000000001
-0.7225952389414085,-0.5977304368109426,8.56,0,0.52,6.127,85.2,1.1386019368842681,5,384.0,20.9,-0.316299168718714,2.7140322727797574,20.4,16.628875735321575,522.0204
-0.7329039409787406,-0.5977304368109426,8.56,0,0.52,6.474,97.1,1.2334053850096418,5,384.0,20.9,-0.3464739333709403,2.5855058483441162,19.8,16.73856486217981,628.6254
-0.36066050096008895,-0.5977304368109426,8.56,0,0.52,6.229,91.2,1.2655663683309426,5,384.0,20.9,-0.3305659512466585,2.806386101823072,19.4,17.480979028255916,568.0848
-0.800943693800083,-0.5977304368109426,8.56,0,0.52,6.195,54.4,1.3291418296155821,5,384.0,20.9,-0.33956420205397175,2.6390573296152584,21.7,16.348960156966527,337.008
-0.8259455209031383,-0.5977304368109426,10.01,0,0.547,6.715,81.6,1.3022331734934556,6,432.0,17.8,-0.34784986499459375,2.412335956953165,22.8,16.198835950940502,547.944
-0.748562315842495,-0.5977304368109426,10.01,0,0.547,5.913,92.9,1.2099747565215704,6,432.0,17.8,-0.3453323614706581,2.845490610223448,18.8,16.825385978251248,549.3177000000001
-0.4608551351733276,-0.5977304368109426,10.01,0,0.547,6.092,95.4,1.266384064447333,6,432.0,17.8,-0.3529821088220308,2.895359299407204,18.7,17.638528851988685,581.1768
-0.6868821053590083,-0.5977304368109426,10.01,0,0.547,6.254,84.2,1.180652999004319,6,432.0,17.8,-0.3205529814819595,2.4379897300002487,18.5,15.247187771421554,526.5867999999999
-0.5989417448189251,-0.5977304368109426,10.01,0,0.547,5.928,88.2,1.242164141699867,6,432.0,17.8,-0.12544077191073985,2.818995095053937,18.3,16.711002923479736,522.8496
-0.7212603956304158,-0.5977304368109426,10.01,0,0.547,6.176,72.5,1.3164350429478264,6,432.0,17.8,-0.33881097217599404,2.5680215564985067,21.2,15.860101132934778,447.76
-0.659863897556336,-0.5977304368109426,10.01,0,0.547,6.021,82.6,1.321062266182275,6,432.0,17.8,-0.3435976949597435,2.424802725718295,19.2,14.599737211549854,497.33459999999997
-0.7245188995927115,-0.5977304368109426,10.01,0,0.547,5.872,73.1,1.246313644815461,6,432.0,17.8,-0.09420884664631113,2.7954503913830435,20.4,16.41488469820123,429.24319999999994
-0.6791796346324591,-0.5977304368109426,10.01,0,0.547,5.731,65.2,1.3242061688064688,6,432.0,17.8,-0.33164543390970247,2.681706225762608,19.3,15.368858379845506,373.6612
-0.9452252551370144,-0.5977304368109426,25.65,0,0.581,5.87,69.7,1.1810214249088273,2,188.0,19.1,-0.3222089032747658,2.7324175575505043,22.0,16.039291062821462,409.139
-0.9348024433331061,-0.5977304368109426,25.65,0,0.581,6.004,84.1,1.1623379795486546,2,188.0,19.1,-0.2747394125392812,2.725890119230541,20.3,16.36624427586017,504.93639999999994
-0.8542619459634737,-0.5977304368109426,25.65,0,0.581,5.961,92.9,1.1271673510853832,2,188.0,19.1,-0.2765173504103356,2.9407479652212314,20.5,17.52979862068376,553.7769000000001
-0.6617123706291814,-0.5977304368109426,25.65,0,0.581,5.856,97.0,1.0799050612024137,2,188.0,19.1,-0.24305414918948695,3.273742726309041,17.3,19.171037405265743,568.032
-0.8343514796893811,-0.5977304368109426,25.65,0,0.581,5.879,95.8,1.1007100867502557,2,188.0,19.1,-0.28195816849805816,2.922085733385692,18.8,17.178942026574482,563.2081999999999
-0.6057114796885035,-0.5977304368109426,25.65,0,0.581,5.986,88.4,1.0962428170193752,2,188.0,19.1,-0.30539713369670674,2.7606426512213806,21.4,16.525206910211185,529.1624
-0.11422559481120495,-0.5977304368109426,25.65,0,0.581,5.613,95.6,1.0142156720293598,2,188.0,19.1,-0.19366390773033978,3.3414473772563813,15.7,18.75554412854007,536.6028
-0.37098388563333085,-0.5977304368109426,21.89,0,0.624,5.693,96.0,1.025432091126597,4,437.0,21.2,-0.3340797862153593,2.900871992530031,16.2,16.514664253473466,546.528
-0.22893832491715205,-0.5977304368109426,21.89,0,0.624,6.431,98.8,1.0340737675305385,4,437.0,21.2,-0.3529821088220308,2.7966713927557385,18.0,17.985393726812156,635.3828
0.44863063361464606,-0.5977304368109426,21.89,0,0.624,5.637,94.7,1.091889742907283,4,437.0,21.2,-0.3529821088220308,2.9621754900251482,14.3,16.69778323727176,533.8239
-0.20040884442894794,-0.5977304368109426,21.89,0,0.624,6.458,98.9,1.1373521169840404,4,437.0,21.2,-0.34568678942816794,2.6100697927420065,19.2,16.855830721527877,638.6962000000001
0.64205302492761,-0.5977304368109426,21.89,0,0.624,6.326,97.7,1.1850957485562468,4,437.0,21.2,-0.3529821088220308,2.5847519847577165,19.6,16.351141055577315,618.0502
0.17492765301597316,-0.5977304368109426,21.89,0,0.624,6.372,97.9,1.2021912182435053,4,437.0,21.2,-0.30843099801720114,2.4948569806411682,23.0,15.897228680645524,623.8188
-0.22027884297811534,-0.5977304368109426,21.89,0,0.624,5.822,95.4,1.2441257750997043,4,437.0,21.2,-0.3203508446000889,2.7744619666214616,18.4,16.152917569670148,555.4188
0.5156753708757076,-0.5977304368109426,21.89,0,0.624,5.757,98.4,1.2077656025646322,4,437.0,21.2,0.37043223866960656,2.907447358686419,15.6,16.738174443957714,566.4888
0.13589501745397092,-0.5977304368109426,21.89,0,0.624,6.335,98.2,1.1348477812502051,4,437.0,21.2,-0.34422884952903005,2.8881470628740535,18.1,18.296411643307128,622.097
-0.2344865822163657,-0.5977304368109426,21.89,0,0.624,5.942,93.5,1.0875176366624961,4,437.0,21.2,-0.2771938170666098,2.884800712846709,17.4,17.141485835735146,555.577
-0.17718812258896782,-0.5977304368109426,21.89,0,0.624,6.454,98.4,1.0472488163795515,4,437.0,21.2,-0.34189938648789736,2.7466296830696852,17.1,17.726747974531747,635.0736
-0.39289832895562826,-0.5977304368109426,21.89,0,0.624,5.857,98.2,0.9815539903261833,4,437.0,21.2,-0.3338007491785242,3.1054831375131102,13.3,18.188814736414287,575.1574
0.11919799908681582,-0.5977304368109426,21.89,0,0.624,6.151,97.9,0.9815914624562909,4,437.0,21.2,-0.3529821088220308,2.968361076757859,17.8,18.25838898313759,602.1829
-0.300172249895009,-0.5977304368109426,21.89,0,0.624,6.174,93.6,0.9600779258420978,4,437.0,21.2,-0.31788135022931185,3.22525543183224,14.0,19.91272703613225,577.8864
0.8221169484153817,-0.5977304368109426,21.89,0,0.624,5.019,100.0,0.8917521074270008,4,437.0,21.2,-0.3529821088220308,3.566994266123812,14.4,17.902744221675412,501.90000000000003
1.149815228603652,-0.5977304368109426,19.58,1,0.871,5.403,100.0,0.8422566031477864,5,403.0,14.7,-0.3529821088220308,3.325755186495297,13.4,17.969055272634087,540.3
1.2247091508835817,-0.5977304368109426,19.58,0,0.871,5.468,100.0,0.8803733566873551,5,403.0,14.7,-0.3529821088220308,3.3112726741341683,15.6,18.106038982165632,546.8
1.078999192733974,-0.5977304368109426,19.58,0,0.871,4.903,97.8,0.8526691235768303,5,403.0,14.7,-0.3529821088220308,3.410817625039146,11.8,16.72323881556693,479.51339999999993
1.0112140003527101,-0.5977304368109426,19.58,0,0.871,6.13,100.0,0.8833955701698857,5,403.0,14.7,1.254238542151317,3.3603753871419,13.8,20.59910112317985,613.0
0.9651141997991116,-0.5977304368109426,19.58,0,0.871,5.628,100.0,0.9229087841757304,5,403.0,14.7,1.3019712078765302,2.8707357833793057,15.6,16.15650098885873,562.8
1.009161831745128,-0.5977304368109426,19.58,0,0.871,4.926,95.7,0.9004865003291879,5,403.0,14.7,-0.33248418980059685,3.4187098067467865,14.6,16.84056450803467,471.4182
1.0018452510994393,-0.5977304368109426,19.58,0,0.871,5.186,93.8,0.9280611874730705,5,403.0,14.7,-0.18304747086060746,3.3782698770184507,17.8,17.519707582217684,486.4468
1.0720293925249185,-0.5977304368109426,19.58,0,0.871,5.597,94.9,0.9265182520295909,5,403.0,14.7,-0.15892162864548035,3.1112906141882632,15.4,17.413893567611712,531.1553000000001
